pickup_street,pickup_street2,pickup_city,pickup_state,pickup_zipcode,order_id,dropoff_street,dropoff_street2,dropoff_city,dropoff_state,dropoff_zipcode,dropoff_earliest_datetime,dropoff_latest_datetime,customer_name,customer_email,customer_phone_number,dropoff_notes,delivery_items,signature_required,delivery_proof_photo_required,sms_enabled,workload
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8cd16d95-3dfa-4e51-bab4-5c217b6b7bae,182 E 95th St Apt 10A,,New York,NY,10128-0205,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f2469dd5-c3c7-4495-be1d-7ec4897b8f58,181 E 101st St Apt 306,,New York,NY,10029-6365,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a2dfee5f-ca9c-420a-9c11-0f4e9d708725,215 E 68th St Apt 6Q,,New York,NY,10065-5721,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eed60e9f-a3aa-426a-8e3f-5442a5be1b38,4606 Vernon Blvd Apt 6C,,Long Island City,NY,11101-6344,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1b2d0458-2477-4ad1-8f33-f6e10fd8352a,474 Greenwich St Apt 2S,,New York,NY,10013-1360,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,88e0501b-662b-4c1b-b237-153b68999d89,580 8th Ave Fl 9,9th Floor,New York,NY,10018-0315,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6614590b-5c8c-4d8e-95aa-9c290cd57530,2244 Jackson Ave Apt 4002,,Long Island City,NY,11101-9471,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,183bc29a-2561-4bbe-a4b9-5c3e75c384bc,2465 38th St Apt 1C,,Astoria,NY,11103-4110,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8e026c98-d671-4a2c-ada5-c937dda151a3,204 Forsyth St Apt 6,6 PH,New York,NY,10002-1284,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d53bda67-aca9-4dc0-9ce1-88660f0ca68d,555 10th Ave Apt 15E,,New York,NY,10018-0095,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,94e953d5-35f1-4a74-b92b-292bcd6f810b,870 7th Ave,Park Central Hotel,New York,NY,10019-4369,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9217cffb-7294-42e6-9283-11dbd8e4ce3f,1726 2nd Ave,,New York,NY,10128-4412,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4ab1b5fb-9907-4950-a12c-989f3e09ec05,25 WASHINGTON ST,APT 5G,Brooklyn,NY,11201-1184,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c2d1d6df-b73c-4db6-a2f0-7fee8a2a3a0b,5945 160th St # 3,3 Fl,Fresh Meadows,NY,11365-1445,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a664866c-76eb-4ab7-a98b-0a4e99ce125c,715 Park Ave Apt 6D,,New York,NY,10021-5061,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f779c300-647f-4133-8b6a-e72c4c8f3d44,248 W 73rd St Apt 4B,,New York,NY,10023-2776,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2dc0ef87-a809-4e08-972b-cc50e880a44e,95 Beach Rd,,Great Neck,NY,11023-1019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eec34b80-c46a-4828-baa3-baf0c022c5e7,13327 39th Ave Apt 8H,,Flushing,NY,11354-4664,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0e67c3c9-d3a3-478b-8f7a-ab60ad18db13,123 Withers St Apt 2L,,Brooklyn,NY,11211-2323,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,928ef0b5-7a1a-41eb-a419-8070104af78f,5714 253rd St,,Little Neck,NY,11362-2123,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,77903e67-1c92-4562-914b-5faaf60e87b7,8 W 13th St Apt 4F,,New York,NY,10011-8059,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d25ee9ec-5f7d-41ad-b09d-dd1da9ecf664,180 W 58th St # 7D,,New York,NY,10019-2145,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,43962271-543e-4f31-918b-00cb0e773f86,239 E 84th St Apt 3E,,New York,NY,10028-2957,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f8e04a96-92bc-4f10-9ac1-11369275b61e,500 E 77th St Apt 2014,,New York,NY,10162-0007,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,38d113ac-4e52-44ba-a20d-a86fa4dbe757,2430 89th St Ph,,East Elmhurst,NY,11369-1014,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,bcd00b43-a5de-4c11-9366-ebe22d3b7374,1 N 4th Pl Apt 9F,,Brooklyn,NY,11249-3330,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e195e71a-c9e7-4676-b6d5-8a32c7717f0e,70 Orchard St,Pilgrim Inc,New York,NY,10002-4523,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0db62544-5a30-4e46-af29-2a12a45e34a8,10 E 29th St Apt 44E,,New York,NY,10016-7445,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c1a19f3c-745e-4eff-8e15-75a251f5fcee,1882 Starr St,,Ridgewood,NY,11385-1117,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,44466460-cd45-4b29-aa2e-0953850603d7,507 W 28th St Apt 803,,New York,NY,10001-5849,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f95d9da5-51e4-47c5-a9f3-6bfb285c2333,625 W 57th St Apt 510,,New York,NY,10019-2626,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b748006c-9f4c-46cb-9e5e-bf43772e871d,438 Burkhard Ave,,Williston Park,NY,11596-2210,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f00f2397-9a63-44b9-9c47-b00bada2b831,348 W 49th St Apt 3B,,New York,NY,10019-7936,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a81804a7-64ed-4ae8-b39d-8fd0df48125f,371 Madison St Apt 321,,New York,NY,10002-5722,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c84004bc-4897-4791-b174-56660a63302e,100 Mimosa Dr,,Roslyn,NY,11576-2235,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,047b6a5e-2803-4b77-b10c-8a371fa0c8b6,142 N 6th St Apt 1E,,Brooklyn,NY,11249-3241,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4b73832f-1348-4e6e-b2d1-617f203482d4,260 W 54th St Apt 33F,,New York,NY,10019-5552,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,62796fd4-ed4d-4822-8e1b-244d931c96ee,60 Collister St Apt 1C,,New York,NY,10013-2082,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c26bc826-fcf5-4012-8edc-ef9b13880ee6,152 E 87th St Apt 16B,,New York,NY,10128-2660,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,117c69cc-5cce-40bc-87f8-e47bc363dce1,91 Attorney St Apt 4E,,New York,NY,10002-5663,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d03ec46d-69eb-4166-90c8-753e2f45c26c,504 E 12th St Apt 12,,New York,NY,10009-3825,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6354537f-6823-4b4a-ae37-4027b6a29d5b,845 United Nations Plz Apt 10E,,New York,NY,10017-3522,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,63bc6285-4e08-4c6b-b840-e5634137f9c7,483 Columbus Ave Apt 4B,,New York,NY,10024-4633,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b3c8c309-9852-4a11-89c5-509c89ea5193,6260 99th St Apt 917,,Rego Park,NY,11374-6029,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,859baa59-62ef-41d7-aa97-370fc80a7904,77 Charlton St Apt N5A,,New York,NY,10014-4650,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f7b32576-82e0-43a2-8a18-8023996a8065,428 E 77th St Apt 5A,,New York,NY,10075-9815,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ecc2c4f8-8cdf-4657-885c-51f1c58e077d,251 E 51st St Apt 16A,,New York,NY,10022-6542,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,88f24cce-f8d6-4ca2-8db0-e7fc27e7f254,515 W 59th St Apt 33E,,New York,NY,10019-1035,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f66a10f6-356e-441d-b886-c3096c8776dc,16 Stuyvesant Oval Apt 7F,,New York,NY,10009-2240,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,131b59eb-5ca4-4333-8de9-4a133bc8fa89,1641 3rd Ave Apt 2D,,New York,NY,10128-3627,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,482d4017-29ad-4120-8db3-29307ade31ae,22010 46th Ave,,Bayside,NY,11361-3622,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4207c9c6-a8e8-427a-82a2-9a610bbb9741,180 Riverside Blvd Apt 23D,,New York,NY,10069-0814,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8f3695e7-a630-462a-8a00-f4ba04066367,240 E 86th St Apt 11N,,New York,NY,10028-3036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,81cb2d64-16c4-49e8-9610-2744fbac203a,188 Meserole Ave Apt 3N,,Brooklyn,NY,11222-2403,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ee2e34a6-502d-4a04-8048-ef87223e821c,240 E 47th St # 37EF,,New York,NY,10017-2131,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,443e2cbb-9407-43de-b511-7b471638d6e8,9609 67th Ave Apt 3F,,Rego Park,NY,11374-5102,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,29b10fb1-8899-4ad6-9156-5af048e77a89,322 Main St,,Port Washington,NY,11050-2738,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7d839632-d834-41c3-8b75-73e6fd2f3974,64 SAINT NICHOLAS AVE,APT 2L,Brooklyn,NY,11237-3048,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d03b92df-2793-4ab0-897b-f2376dbab173,234 E 72nd St,,New York,NY,10021-4503,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4f5d2112-e815-413e-8d75-c0f1bbe6bcb7,114 E 1st St Apt 29,,New York,NY,10009-7961,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0b947888-e253-4ca6-b572-b017dc74bc52,37 Clinton St Apt 3D,,New York,NY,10002-2483,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,29f48f36-4539-4358-8c3c-6d0af04227fd,32 E 1st St Apt 7C,,New York,NY,10003-9583,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0ac42b36-5b24-4a6c-9c40-388a092d59e9,70 Charlton St Apt 2F,,New York,NY,10014-4613,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eba7504c-9f98-42fc-84dd-aed8be335b80,25 Water Street,Apt 1851,New York,NY,10004,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front desk,,0,1,1,2.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,bb807522-4e85-4569-84aa-5114dbd03172,34 Strathmore Rd,,Manhasset,NY,11030-2525,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a34d530a-6d1d-4ef3-a861-bec652d59fee,2315 44th Rd Apt 42C,,Long Island City,NY,11101-8560,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3c2222d4-64e9-4a0f-8313-3c53e40cef60,335 E 51st St Apt 10D,,New York,NY,10022-6759,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4e10cf4f-1636-4da1-9cc8-6957143978e0,401 W 56th St Apt 6R,,New York,NY,10019-3670,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a656f0a9-93fe-4299-a50e-849007099b8a,250 E 31st St Apt 9A,,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Place box upright,n2yh54l4,0,1,1,1.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b713954d-a62c-4ff4-97b7-5dc85113d325,550 Madison Ave Fl 33,33rd Floor,New York,NY,10022-3481,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2e978ae5-5737-46bf-969c-889834300672,325 Kent Ave Apt 355,,Brooklyn,NY,11249-5326,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,026746ab-b650-4a9d-aa6b-af73fe017b53,888 MAIN ST,APT 945,NEW YORK,NY,10044-0225,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5e6871ab-e60c-41b4-a239-8db1cce73c2e,14450 38th Ave Apt 6D,,Flushing,NY,11354,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0881240b-b8a9-4fb7-8946-479c1587d3f1,423 E 70th St Apt 5D,,New York,NY,10021-5333,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3b89ab72-5282-4123-b67b-36c10c82e721,2244 Jackson Ave Apt 2302,,Long Island City,NY,11101-9440,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d902778f-17a1-42ba-8fa1-40f136095639,2244 Jackson Ave Apt 2302,,Long Island City,NY,11101-9440,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,aa3035c8-9a0e-424a-bc46-416ba4512b9d,2133 72nd St,,East Elmhurst,NY,11370-1007,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,51be8187-85e9-49f2-84eb-14d5c0bfc94b,3727 10th St,,Long Island City,NY,11101-6004,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Direct to employee or recipient ",,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e3e4c75f-1cd5-4c33-9752-631022a02e78,24317 73rd Ave,,Little Neck,NY,11362-2344,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,80d7e5f3-59ec-4a32-92bc-04094cc27286,40 Country View Lane,,Middle Island,NY,11953,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3974f801-2e31-4c78-a291-49e39a5c6999,46 Oak Street,,Smithtown,NY,11787,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ad710b79-0dde-4049-a362-202721b66df8,108-48 70th rd,Apt 7C,Forest Hills,NY,11375,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Doorman,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a266d552-ed1c-4115-a518-c5f4d1d28f0e,"80-35 springfield blvd, apt 2e",2e,queens village,NY,11427,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0910f20d-eb46-49d0-a0d5-fa28d8d601fa,18 Heritage Pl,,Nesconset,NY,11767,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,359da061-0f95-4704-bd4d-d3d3622e38eb,4343 Kissena Blvd,514,Flushing,NY,11355,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Apartment Door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,19c0ec69-a8d7-4eb1-97fe-25f2b163c5d1,5024 192nd St,,Fresh Meadows,NY,11365,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8446b197-330a-445d-ab29-c5ff60efad76,101 Warren st,,New York,NY,10007,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Front desk,,0,1,1,1.4000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a6c6ee0d-618a-4fe8-92c6-7c809ff5722f,101 Warren st,,New York,NY,10007,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Front desk,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,25c3dd67-ae43-43a5-9717-90ee79b9246a,32-51 78th Street,,EAST ELMHURST,NY,11370,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,please leave it at the stoep,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c4cc7245-ae30-4cb9-b5c0-62d8f4f8a942,9 Shadow Lane,,Great Neck,NY,11021,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1bd1407a-d373-4a79-9a87-9a9a7885e806,6 Hawxhurst Rd,,Cold Spring Harbor,NY,11724,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Leave Back Door Only. Elderly cx,Leave Back Door Only!",,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fd045405-fed0-44bf-9341-36c082bf3ede,67-50 230th street,,Oakland Gardens,NY,11364,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d00ae769-5dd3-4006-80a7-e37c38444996,6374 Austin St Apt 2E,Apt 2E,Rego Park,NY,11374,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave by mailboxes - NOT in street,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,195223f5-40ae-441f-b985-cc6100c0c9af,8730 62nd Ave Apt PHA,,Rego Park,NY,11374,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f0f5b62c-804d-4bf8-9164-3a232906d149,26 Beacon Hill Rd.,,Port Washington,NY,11050,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,56a064a5-a651-4dfc-b32f-f18c107d1d2d,65A Beverly Road,,Great Neck,NY,11021,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,0.8
